frequency_hz,frequency_ghz,S21_real,S21_imag,S21_mag,S11_real,S11_imag,S11_mag
5.394e9,5.394,-0.06862631729903063,-0.5212186105724647,0.5257170450281385,-0.5260457753740795,-0.6685038749161927,0.8506595021316585
5.396e9,5.396,-0.08099737546508981,-0.5261539416324593,0.5323518997125924,-0.5226886398167365,-0.6658814013613276,0.8465231567254351
5.398e9,5.398,-0.09386570554125356,-0.5306630536465864,0.538900776750486,-0.5191431224484131,-0.6633825225556006,0.8423692496866917
5.4e9,5.4,-0.10721930509365932,-0.5346986311927109,0.545342649702117,-0.5154112846609399,-0.6610239043030394,0.8382132153669937
5.402e9,5.402,-0.12104135521134407,-0.5382124363440228,0.5516553600816071,-0.511496792097085,-0.6588227344040468,0.8340721573660361
5.404e9,5.404,-0.135309867556884,-0.5411558209707142,0.5578157247951596,-0.5074050571521711,-0.6567965629840467,0.8299648288760523
5.406e9,5.406,-0.1499973827748179,-0.5434803191194704,0.5637996737401474,-0.5031433673843478,-0.6549631132725274,0.8259115738930545
5.408e9,5.408,-0.16507073840276762,-0.545138316208979,0.569582419388095,-0.4987209935092108,-0.6533400631808733,0.821934223356104
5.409999999999999e9,5.409999999999999,-0.18049092321954666,-0.5460837877099367,0.5751386585548528,-0.49414927088064303,-0.6519447994453621,0.8180559415075014
5.412e9,5.412,-0.19621303523889333,-0.546273096192153,0.5804428058138205,-0.4894416481046453,-0.6507941473919274,0.8143010187755982
5.414000000000001e9,5.414000000000001,-0.21218635928385632,-0.5456658314341486,0.5854692568024886,-0.4846136966928626,-0.649904080858723,0.8106946091711374
5.415999999999999e9,5.4159999999999995,-0.22835457778466842,-0.5442256741484744,0.5901926783666294,-0.47968307625799983,-0.6492894183290601,0.8072624123557515
5.418e9,5.418,-0.24465612560070935,-0.5419212599273974,0.5945883212402072,-0.47466945056539916,-0.648963512799213,0.8040303030637292
5.42e9,5.42,-0.26102469382810717,-0.5387270168841816,0.5986323492002302,-0.4695943515979311,-0.6489379442121843,0.801023913807208
5.422e9,5.422,-0.27738988380150664,-0.534623947999001,0.6023021778222721,-0.4644809899836534,-0.6492222243071732,0.7982681796179454
5.423999999999999e9,5.4239999999999995,-0.29367800515818954,-0.529600328117183,0.6055768144963293,-0.45935401258043607,-0.6498235244054564,0.7957868569814887
5.426e9,5.426,-0.3098130051716396,-0.5236522860400853,0.6084371905533797,-0.454239210315869,-0.650746436765602,0.7936020319728975
5.428e9,5.428,-0.32571751063004295,-0.5167842438978536,0.6108664759766314,-0.4491631814768485,-0.6519927798169919,0.7917336348342748
5.43e9,5.43,-0.3413139557359317,-0.5090091902265437,0.6128503668230861,-0.44415295848544056,-0.6535614564472432,0.7901989799315178
5.432e9,5.432,-0.3565257651934774,-0.5003487681927096,0.614377336071861,-0.43923560789215116,-0.6554483730095438,0.7890123502970315
5.434e9,5.434,-0.3712785567357537,-0.4908331674613055,0.6154388393430189,-0.43443781528510084,-0.6576464245158057,0.7881846452628437
5.436e9,5.436,-0.3855013250203412,-0.4805008160216674,0.6160294682804768,-0.429785467960563,-0.6601455489056882,0.7877231075765598
5.438e9,5.438,-0.3991275680323255,-0.46939787694532664,0.6161470461214422,-0.425303248823223,-0.6629328503673904,0.7876311430840081
5.439999999999999e9,5.4399999999999995,-0.41209631920869483,-0.45757756317100945,0.6157926620404579,-0.4210142546417376,-0.6659927888240146,0.7879082417243307
5.442e9,5.442,-0.42435305150194236,-0.4450992917950372,0.6149706431005092,-0.4169396511096466,-0.6693074297041005,0.7885500035663834
5.444e9,5.444,-0.4358504257286368,-0.43202770561361276,0.6136884649605175,-0.4130983753445383,-0.6728567457208905,0.7895482682992878
5.446e9,5.446,-0.44654886181957326,-0.4184315955409948,0.6119566047844724,-0.40950689457239664,-0.6766189600937408,0.7908913413741885
5.447999999999999e9,5.4479999999999995,-0.45641692035186693,-0.404382759939686,0.609788341738279,-0.4061790268485174,-0.6805709194701696,0.7925643054541888
5.45e9,5.45,-0.4654314891755289,-0.3899548392296924,0.6071995123143675,-0.40312582724309504,-0.6846884836586398,0.7945494020167639
5.452e9,5.452,-0.4735777790004023,-0.3752221622813975,0.6042082288665732,-0.40035553973444876,-0.6889469195619174,0.7968264655305551
5.454e9,5.454,-0.48084913871024954,-0.3602586392471716,0.6008345707019633,-0.39787361263219095,-0.69332128700942,0.7993733912567951
5.456e9,5.456,-0.48724670788904945,-0.3451367309335821,0.597100257400913,-0.39568277284816616,-0.6977868054663622,0.802166617737091
5.458e9,5.458,-0.4927789291615028,-0.32992651898774344,0.5930283137902669,-0.3937831523565302,-0.7023191923642871,0.805181606249839
5.46e9,5.46,-0.4974609460046685,-0.3146948958202343,0.5886427356683915,-0.39217245889058405,-0.7068949654881862,0.8083933013977979
5.462e9,5.462,-0.5013139137047964,-0.2995048865036433,0.5839681644692459,-0.39084618195734777,-0.7114917040526766,0.8117765597049583
